OC_CODIGO,conceptUri,similarity
225310,http://data.europa.eu/esco/occupation/983c2816-a339-4817-97f4-151a9ff3e64d,0.2762927567811282
225315,http://data.europa.eu/esco/occupation/983c2816-a339-4817-97f4-151a9ff3e64d,0.2270105864903307
225320,http://data.europa.eu/esco/occupation/983c2816-a339-4817-97f4-151a9ff3e64d,0.26139912473891924
225325,http://data.europa.eu/esco/occupation/24a170fc-be68-43a5-93f1-7a5c31c6062b,0.29660513032018
225330,http://data.europa.eu/esco/occupation/24a170fc-be68-43a5-93f1-7a5c31c6062b,0.23348979884296203
225335,http://data.europa.eu/esco/occupation/24a170fc-be68-43a5-93f1-7a5c31c6062b,0.2491951825680448
225340,http://data.europa.eu/esco/occupation/24a170fc-be68-43a5-93f1-7a5c31c6062b,0.2715827873017427
225345,http://data.europa.eu/esco/occupation/983c2816-a339-4817-97f4-151a9ff3e64d,0.2780321992816604
225350,http://data.europa.eu/esco/occupation/983c2816-a339-4817-97f4-151a9ff3e64d,0.27071459243508844
225355,http://data.europa.eu/esco/occupation/983c2816-a339-4817-97f4-151a9ff3e64d,0.23347517005543864
226105,http://data.europa.eu/esco/occupation/66ca3643-e6f3-4c75-9300-40d813185b3e,0.196347700419964
226110,http://data.europa.eu/esco/occupation/3b129d8d-268e-465a-b0c5-bf32cae59a41,0.148640612773852
226305,http://data.europa.eu/esco/occupation/e139b0a3-3bc5-4c33-bfbf-51ac20ac12fa,0.3056472164109146
226310,http://data.europa.eu/esco/occupation/e139b0a3-3bc5-4c33-bfbf-51ac20ac12fa,0.32767664033169214
226315,http://data.europa.eu/esco/occupation/e139b0a3-3bc5-4c33-bfbf-51ac20ac12fa,0.3532422292610278
226320,http://data.europa.eu/esco/occupation/e139b0a3-3bc5-4c33-bfbf-51ac20ac12fa,0.32591429122999543
231105,http://data.europa.eu/esco/occupation/c227dcff-dd84-487e-a171-da3d919129bb,0.3404393254613778
231110,http://data.europa.eu/esco/occupation/c227dcff-dd84-487e-a171-da3d919129bb,0.35189479018654607
231205,http://data.europa.eu/esco/occupation/2412bbb1-29ca-4e17-a2b8-70694f0cb14f,0.38922113051888907
231210,http://data.europa.eu/esco/occupation/c227dcff-dd84-487e-a171-da3d919129bb,0.39747048759629894
231305,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
231310,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
231315,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
231320,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
231325,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
231330,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
231335,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
231340,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
232105,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
232110,http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,0.22967297587190885
232115,http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,0.22967297587190885
232120,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
232125,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
232130,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
232135,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
232140,http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,0.22967297587190885
232145,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
232150,http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,0.22967297587190885
232155,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
232160,http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,0.22967297587190885
232165,http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,0.22967297587190885
232170,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
233105,http://data.europa.eu/esco/occupation/fcaab37b-ada2-4832-a2fd-9d64362e0280,0.24036127256064557
233110,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
233115,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
233120,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
233125,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
233130,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
233135,http://data.europa.eu/esco/occupation/fcaab37b-ada2-4832-a2fd-9d64362e0280,0.24036127256064557
233205,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
233210,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
233215,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
233220,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
233225,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234105,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234110,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,0.26971666959975565
234115,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234120,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234125,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234205,http://data.europa.eu/esco/occupation/570d7e74-5c65-4a9a-95ba-f8c27025c5f4,0.21277954190326748
234210,http://data.europa.eu/esco/occupation/87775d69-ae88-449e-ad71-6f9875711816,0.24625240901270132
234215,http://data.europa.eu/esco/occupation/d89b23c2-d042-4ca6-a917-109fe5a0b30c,0.2182346147644134
234305,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234310,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234315,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234320,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234405,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,0.22856786437107338
234410,http://data.europa.eu/esco/occupation/c8b296be-54ae-48cf-be21-031fa8457937,0.12141780440472089
234415,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,0.2144134784041036
234420,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,0.2138247299386524
234425,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,0.22254871790000985
234430,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,0.22254871790000985
234435,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,0.2144134784041036
234440,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,0.2144134784041036
234445,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,0.22254871790000985
234450,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d,0.22254871790000985
234455,http://data.europa.eu/esco/occupation/c8b296be-54ae-48cf-be21-031fa8457937,0.12141780440472089
234460,http://data.europa.eu/esco/occupation/c8b296be-54ae-48cf-be21-031fa8457937,0.12141780440472089
234505,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234510,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234515,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234520,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234604,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234608,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234612,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234616,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234620,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234624,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234628,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234632,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234636,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234640,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234644,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234648,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234652,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234656,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234660,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234664,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234668,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234672,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234676,http://data.europa.eu/esco/occupation/d89b23c2-d042-4ca6-a917-109fe5a0b30c,0.23462215257837563
234680,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234684,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234689,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
234705,http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,0.12356081121867638
234710,http://data.europa.eu/esco/occupation/34852729-a2f6-4063-aa90-18b3d16754f7,0.12247627936592823
234715,http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,0.12356081121867638
234720,http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,0.12356081121867638
234725,http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,0.12356081121867638
234730,http://data.europa.eu/esco/occupation/34852729-a2f6-4063-aa90-18b3d16754f7,0.12247627936592823
234735,http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,0.12356081121867638
234740,http://data.europa.eu/esco/occupation/34852729-a2f6-4063-aa90-18b3d16754f7,0.12247627936592823
234745,http://data.europa.eu/esco/occupation/34852729-a2f6-4063-aa90-18b3d16754f7,0.12247627936592823
234750,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,0.13254473218040727
234755,http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,0.12356081121867638
234760,http://data.europa.eu/esco/occupation/34852729-a2f6-4063-aa90-18b3d16754f7,0.12247627936592823
234765,http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21,0.12356081121867638
234770,http://data.europa.eu/esco/occupation/34852729-a2f6-4063-aa90-18b3d16754f7,0.12247627936592823
234805,http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,0.19949300173699
234810,http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,0.19949300173699
234815,http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,0.19949300173699
234905,http://data.europa.eu/esco/occupation/cb93fd23-1f51-4495-867a-936c1967066b,0.24083445799454845
234910,http://data.europa.eu/esco/occupation/cb93fd23-1f51-4495-867a-936c1967066b,0.24083445799454845
234915,http://data.europa.eu/esco/occupation/db4f28ff-c208-4830-ab8b-4b07776db134,0.22434785329402968
239205,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
239210,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
239215,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
239220,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
239225,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
239405,http://data.europa.eu/esco/occupation/e1587bbb-2d4e-4726-839a-7f4895c440e7,0.33754289883056954
239410,http://data.europa.eu/esco/occupation/e1587bbb-2d4e-4726-839a-7f4895c440e7,0.34390054654129815
239415,http://data.europa.eu/esco/occupation/49023c69-302f-4671-b26f-7229d1a53915,0.1102412899038306
239420,http://data.europa.eu/esco/occupation/49023c69-302f-4671-b26f-7229d1a53915,0.1102412899038306
239425,http://data.europa.eu/esco/occupation/e1587bbb-2d4e-4726-839a-7f4895c440e7,0.30873324926094686
239430,http://data.europa.eu/esco/occupation/e1587bbb-2d4e-4726-839a-7f4895c440e7,0.280412463475452
239435,http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,0.20076964470253303
239440,http://data.europa.eu/esco/occupation/e6023abf-ced3-4ac9-9437-cc79e4396e3e,0.15487480329288705
239445,http://data.europa.eu/esco/occupation/114c5a6c-1869-4a67-8ec0-660ec303f8cc,0.3460395640359746
241005,http://data.europa.eu/esco/occupation/521bbfd5-c179-46e3-879b-e74bd6db367c,0.14493770216606947
241010,http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,0.2389265576152777
241015,http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,0.1789956357265531
241020,http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,0.17469422950831237
241025,http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,0.18641609690595812
241030,http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,0.19079612793992956
241035,http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,0.17992672029354598
241040,http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,0.15201600126996342
241205,http://data.europa.eu/esco/occupation/6e6839b6-099c-4802-906e-7f2c8203ee69,0.20199741558191706
241210,http://data.europa.eu/esco/occupation/50a66df6-c141-4b4a-937a-d3bc55737ae3,0.27940280474793655
241215,http://data.europa.eu/esco/occupation/50a66df6-c141-4b4a-937a-d3bc55737ae3,0.29567589350347195
241220,http://data.europa.eu/esco/occupation/50a66df6-c141-4b4a-937a-d3bc55737ae3,0.2809608485967576
241225,http://data.europa.eu/esco/occupation/50a66df6-c141-4b4a-937a-d3bc55737ae3,0.24323931116683056
241230,http://data.europa.eu/esco/occupation/50a66df6-c141-4b4a-937a-d3bc55737ae3,0.23986871907494212
241235,http://data.europa.eu/esco/occupation/ffade2f4-2528-4dfd-b36a-6e4092be08ed,0.25568909871108203
241305,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,0.3318804102487763
241310,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,0.2985722906374737
241315,http://data.europa.eu/esco/occupation/faed411a-f920-4100-86a8-b877928b429c,0.2675533456626219
241320,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,0.29366332206468454
241325,http://data.europa.eu/esco/occupation/c5c1c40f-d2b7-437f-b3e8-b9da48f6d728,0.43330821989139423
241330,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,0.33320655640780855
241335,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,0.29349316670753123
241340,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,0.22203531315995972
241405,http://data.europa.eu/esco/occupation/1a87e487-6761-4374-b6db-100ac5a9ad5a,0.06059984064011852
242205,http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,0.1653626655747139
242210,http://data.europa.eu/esco/occupation/b493b10d-7131-4814-93bb-a2c1be4a095f,0.09487246686288954
242215,http://data.europa.eu/esco/occupation/6b304370-0112-4881-a1bd-27d8df645d00,0.1868527909688339
242220,http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,0.1321535182181027
242225,http://data.europa.eu/esco/occupation/b493b10d-7131-4814-93bb-a2c1be4a095f,0.09487246686288954
242230,http://data.europa.eu/esco/occupation/b493b10d-7131-4814-93bb-a2c1be4a095f,0.09487246686288954
242235,http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,0.16316267485464578
242240,http://data.europa.eu/esco/occupation/b493b10d-7131-4814-93bb-a2c1be4a095f,0.09487246686288954
242245,http://data.europa.eu/esco/occupation/b493b10d-7131-4814-93bb-a2c1be4a095f,0.09487246686288954
242250,http://data.europa.eu/esco/occupation/b493b10d-7131-4814-93bb-a2c1be4a095f,0.09487246686288954
242305,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
242405,http://data.europa.eu/esco/occupation/1da55a33-09b3-4ac7-818e-2a0fea68cecc,0.18687764334304574
242410,http://data.europa.eu/esco/occupation/1da55a33-09b3-4ac7-818e-2a0fea68cecc,0.21693753554710532
242905,http://data.europa.eu/esco/occupation/4ca8ba6c-dc55-40c0-ae6c-d55c94dd2e03,0.3611273997488835
242910,http://data.europa.eu/esco/occupation/4ca8ba6c-dc55-40c0-ae6c-d55c94dd2e03,0.43581714895137014
251105,http://data.europa.eu/esco/occupation/6066ed14-ace3-4352-b656-2b621fd7bc88,0.24600710109480745
251110,http://data.europa.eu/esco/occupation/6066ed14-ace3-4352-b656-2b621fd7bc88,0.26647013252021223
251115,http://data.europa.eu/esco/occupation/d6ef013f-57e9-4100-bbe5-3e4930664dee,0.24839772038074007
251120,http://data.europa.eu/esco/occupation/6066ed14-ace3-4352-b656-2b621fd7bc88,0.24019774890459658
251205,http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,0.15801751190860383
251210,http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,0.16228026995773856
251215,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,0.20197111829679076
251220,http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,0.16720660015300395
251225,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11,0.15677156305990866
251230,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,0.1860847710266331
251235,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,0.12656217934217517
251305,http://data.europa.eu/esco/occupation/9af8907f-56a7-4170-83b1-3c6ba0997cfa,0.23227793391563245
251405,http://data.europa.eu/esco/occupation/a36c14e6-ed96-467d-8390-6f9cf47ac350,0.11226590766742235
251505,http://data.europa.eu/esco/occupation/e6023abf-ced3-4ac9-9437-cc79e4396e3e,0.15146938869877463
251510,http://data.europa.eu/esco/occupation/e6023abf-ced3-4ac9-9437-cc79e4396e3e,0.16792193984920664
251515,http://data.europa.eu/esco/occupation/e6023abf-ced3-4ac9-9437-cc79e4396e3e,0.15765035617662151
251520,http://data.europa.eu/esco/occupation/e6023abf-ced3-4ac9-9437-cc79e4396e3e,0.151314815587582
251525,http://data.europa.eu/esco/occupation/e6023abf-ced3-4ac9-9437-cc79e4396e3e,0.1585847090623735
251530,http://data.europa.eu/esco/occupation/e6023abf-ced3-4ac9-9437-cc79e4396e3e,0.15814607500213185
251535,http://data.europa.eu/esco/occupation/e6023abf-ced3-4ac9-9437-cc79e4396e3e,0.1654372650180224
251540,http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd,0.16822241971621577
251545,http://data.europa.eu/esco/occupation/e6023abf-ced3-4ac9-9437-cc79e4396e3e,0.16528243637635837
251550,http://data.europa.eu/esco/occupation/e6023abf-ced3-4ac9-9437-cc79e4396e3e,0.16147054186417598
251555,http://data.europa.eu/esco/occupation/e6023abf-ced3-4ac9-9437-cc79e4396e3e,0.14212437792720312
251605,http://data.europa.eu/esco/occupation/d6ef013f-57e9-4100-bbe5-3e4930664dee,0.26955359118812044
251610,http://data.europa.eu/esco/occupation/9f12704c-5e6c-47b0-a866-3b92663e6a4b,0.22551928911921076
252105,http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd,0.17986170733917536
252205,http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b,0.30025126971728733
252210,http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723,0.4373096790230613
252215,http://data.europa.eu/esco/occupation/810e5e67-acd5-499a-b307-cf5bea330859,0.10631367266152565
252305,http://data.europa.eu/esco/occupation/0ededdc2-050a-4ec3-8e70-6295105fcd19,0.2985562283571532
252310,http://data.europa.eu/esco/occupation/ef5b17a5-3ca8-4965-bd3d-61c4aca490d1,0.26137681028014326
252315,http://data.europa.eu/esco/occupation/0ededdc2-050a-4ec3-8e70-6295105fcd19,0.274364155785947
252320,http://data.europa.eu/esco/occupation/0ededdc2-050a-4ec3-8e70-6295105fcd19,0.2804652059460216
252405,http://data.europa.eu/esco/occupation/9d2aae3e-cbfe-409f-86cc-7cef9cd0435a,0.17757183732245185
252505,http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358,0.5285536337773007
252510,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,0.21978111946514517
252515,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,0.28014718096554087
252525,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,0.5163686621563504
252530,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,0.550486523722003
252535,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae,0.2778504533447064
252540,http://data.europa.eu/esco/occupation/9f508305-80ce-4111-8722-f2c9b4a44890,0.2547428469701441
252545,http://data.europa.eu/esco/occupation/e20eee17-4876-4f21-a0cb-5d7f40c63cd8,0.20787946365488258
252550,http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c,0.2895533978622087
252605,http://data.europa.eu/esco/occupation/c66b4569-09aa-4d8d-93d9-ac9b9176655d,0.2645347292042374
252705,http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd,0.16808423574846398
252710,http://data.europa.eu/esco/occupation/0cca32c2-9308-4927-adb2-14771ab787f0,0.21996090330545304
252715,http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd,0.19001980384740647
252720,http://data.europa.eu/esco/occupation/951b9d94-9bf1-4771-877d-3a26b75d9e53,0.2109575530027072
252725,http://data.europa.eu/esco/occupation/d7a9f9e0-e2f5-4804-a0e0-b21ebb1403ee,0.14722128490953282
253110,http://data.europa.eu/esco/occupation/4ebf2dae-c326-4627-befe-fbc91410f432,0.25048437319493666
253115,http://data.europa.eu/esco/occupation/54cba39a-5bb8-4e4c-89cd-d6097d3c6c3a,0.39399222933779837
253120,http://data.europa.eu/esco/occupation/19db5ad1-ffbf-41a0-8746-d3878f0d5dbd,0.336812891562217
253125,http://data.europa.eu/esco/occupation/4ebf2dae-c326-4627-befe-fbc91410f432,0.36589860784330586
253130,http://data.europa.eu/esco/occupation/cb93fd23-1f51-4495-867a-936c1967066b,0.19518738073439215
253135,http://data.europa.eu/esco/occupation/b7b75eb6-34bc-462d-b412-eed393cc1397,0.2522902612196708
253140,http://data.europa.eu/esco/occupation/19db5ad1-ffbf-41a0-8746-d3878f0d5dbd,0.28947529570554736
253205,http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036,0.30376957185803083
253210,http://data.europa.eu/esco/occupation/b7b75eb6-34bc-462d-b412-eed393cc1397,0.288488050532173
253215,http://data.europa.eu/esco/occupation/b7b75eb6-34bc-462d-b412-eed393cc1397,0.34118301643975973
253220,http://data.europa.eu/esco/occupation/b7b75eb6-34bc-462d-b412-eed393cc1397,0.30566692452631794
253225,http://data.europa.eu/esco/occupation/13d1b2b4-99dd-44da-9734-c9f74bae18f7,0.3254795274413509
253305,http://data.europa.eu/esco/occupation/659b0ffd-337c-4a1f-82e3-2730812279de,0.25648166029220926
253405,http://data.europa.eu/esco/occupation/a74f6c51-37e5-423e-aa5b-044e98663027,0.21175325182144838
253410,http://data.europa.eu/esco/occupation/a74f6c51-37e5-423e-aa5b-044e98663027,0.1720494060414586
254105,http://data.europa.eu/esco/occupation/49e4e358-8ba3-4a05-8ef9-abb73156f5f7,0.1444343487336802
254110,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,0.47456405086552333
254205,http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b,0.33690847741130137
254305,http://data.europa.eu/esco/occupation/c60ede09-b67b-4173-8991-b9b694149488,0.22496893945120955
